# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,H,   RH
  257,20210707,   18,    0
  257,20210707,   19,    0
  257,20210707,   20,    0
  257,20210707,   21,    0
  257,20210707,   22,    0
  257,20210707,   23,    0
  257,20210707,   24,    0
  257,20210708,    1,    0
  257,20210708,    2,    0
  257,20210708,    3,    0
  257,20210708,    4,    0
  257,20210708,    5,    0
  257,20210708,    6,    0
  257,20210708,    7,    0
  257,20210708,    8,    0
  257,20210708,    9,    0
  257,20210708,   10,    0
  257,20210708,   11,    0
  257,20210708,   12,    0
  257,20210708,   13,    0
  257,20210708,   14,    0
  257,20210708,   15,    0
  257,20210708,   16,    0
  257,20210708,   17,    0
  257,20210708,   18,    0
  257,20210708,   19,    0
  257,20210708,   20,    0
  257,20210708,   21,    0
  257,20210708,   22,    0
  257,20210708,   23,    0
  257,20210708,   24,    0
  257,20210709,    1,    0
  257,20210709,    2,    0
  257,20210709,    3,    0
  257,20210709,    4,    0
  257,20210709,    5,    0
  257,20210709,    6,    0
  257,20210709,    7,    0
  257,20210709,    8,    0
  257,20210709,    9,    0
  257,20210709,   10,    0
  257,20210709,   11,    0
  257,20210709,   12,    0
  257,20210709,   13,    0
  257,20210709,   14,    0
  257,20210709,   15,    0
  257,20210709,   16,    0
  257,20210709,   17,    0
  257,20210709,   18,    0
  257,20210709,   19,    0
  257,20210709,   20,    0
  257,20210709,   21,    0
  257,20210709,   22,    0
  257,20210709,   23,    0
  257,20210709,   24,    0
  257,20210710,    1,    0
  257,20210710,    2,    0
  257,20210710,    3,    0
  257,20210710,    4,    0
  257,20210710,    5,    0
  257,20210710,    6,    0
  257,20210710,    7,    0
  257,20210710,    8,    0
  257,20210710,    9,    0
  257,20210710,   10,    0
  257,20210710,   11,    0
  257,20210710,   12,    0
  257,20210710,   13,    0
  257,20210710,   14,    0
  257,20210710,   15,    0
  257,20210710,   16,    0
  257,20210710,   17,    0
  257,20210710,   18,    0
  257,20210710,   19,    0
  257,20210710,   20,    0
  257,20210710,   21,    0
  257,20210710,   22,    0
  257,20210710,   23,    0
  257,20210710,   24,    0
  257,20210711,    1,    0
  257,20210711,    2,    0
  257,20210711,    3,    0
  257,20210711,    4,    0
  257,20210711,    5,    0
  257,20210711,    6,    0
  257,20210711,    7,    0
  257,20210711,    8,    0
  257,20210711,    9,    0
  257,20210711,   10,    5
  257,20210711,   11,    6
  257,20210711,   12,    0
  257,20210711,   13,    0
  257,20210711,   14,    0
  257,20210711,   15,    8
  257,20210711,   16,    4
  257,20210711,   17,    0
  257,20210711,   18,    0
  257,20210711,   19,    0
  257,20210711,   20,    0
  257,20210711,   21,    0
  257,20210711,   22,    0
  257,20210711,   23,    0
  257,20210711,   24,    0
  257,20210712,    1,    0
  257,20210712,    2,    0
  257,20210712,    3,    0
  257,20210712,    4,    0
  257,20210712,    5,    0
  257,20210712,    6,    0
  257,20210712,    7,    0
  257,20210712,    8,    0
  257,20210712,    9,    0
  257,20210712,   10,    0
  257,20210712,   11,    0
  257,20210712,   12,    0
  257,20210712,   13,    0
  257,20210712,   14,    0
  257,20210712,   15,    0
  257,20210712,   16,    0
  257,20210712,   17,    0
  257,20210712,   18,    0
  257,20210712,   19,    3
  257,20210712,   20,    2
  257,20210712,   21,   -1
  257,20210712,   22,    0
  257,20210712,   23,    0
  257,20210712,   24,    0
  257,20210713,    1,    0
  257,20210713,    2,    0
  257,20210713,    3,    0
  257,20210713,    4,    0
  257,20210713,    5,    0
  257,20210713,    6,    0
  257,20210713,    7,    0
  257,20210713,    8,    0
  257,20210713,    9,    0
  257,20210713,   10,    0
  257,20210713,   11,    0
  257,20210713,   12,    0
  257,20210713,   13,    0
  257,20210713,   14,    0
  257,20210713,   15,    0
  257,20210713,   16,    0
  257,20210713,   17,    0
  257,20210713,   18,    0
  257,20210713,   19,    0
  257,20210713,   20,    0
  257,20210713,   21,    0
  257,20210713,   22,    0
  257,20210713,   23,    0
  257,20210713,   24,    0
  257,20210714,    1,    0
  257,20210714,    2,    0
  257,20210714,    3,    0
  257,20210714,    4,   -1
  257,20210714,    5,    0
  257,20210714,    6,    0
  257,20210714,    7,    0
  257,20210714,    8,    0
  257,20210714,    9,    0
  257,20210714,   10,    0
  257,20210714,   11,    0
  257,20210714,   12,    0
  257,20210714,   13,    0
  257,20210714,   14,    0
  257,20210714,   15,    0
  257,20210714,   16,    0
  257,20210714,   17,    0
  257,20210714,   18,    0
  257,20210714,   19,    0
  257,20210714,   20,    0
  257,20210714,   21,    0
  257,20210714,   22,    0
  257,20210714,   23,    0
  257,20210714,   24,    0
  257,20210715,    1,    0
  257,20210715,    2,    0
  257,20210715,    3,    0
  257,20210715,    4,    0
  257,20210715,    5,    0
  257,20210715,    6,    0
  257,20210715,    7,    0
  257,20210715,    8,    0
  257,20210715,    9,    0
  257,20210715,   10,    0
  257,20210715,   11,    0
  257,20210715,   12,    0
  257,20210715,   13,    0
  257,20210715,   14,    0
  257,20210715,   15,    0
  257,20210715,   16,    0
  257,20210715,   17,    0
  257,20210715,   18,    0
  257,20210715,   19,    0
  257,20210715,   20,    0
  257,20210715,   21,    0
  257,20210715,   22,    0
  257,20210715,   23,    0
  257,20210715,   24,    0
  257,20210716,    1,    0
  257,20210716,    2,    0
  257,20210716,    3,    0
  257,20210716,    4,    0
  257,20210716,    5,    0
  257,20210716,    6,    0
  257,20210716,    7,    0
  257,20210716,    8,    0
  257,20210716,    9,    0
  257,20210716,   10,    0
  257,20210716,   11,    0
  257,20210716,   12,    0
  257,20210716,   13,    0
  257,20210716,   14,    0
  257,20210716,   15,    0
  257,20210716,   16,    0
  257,20210716,   17,    0
  257,20210716,   18,    0
  257,20210716,   19,    0
  257,20210716,   20,    0
  257,20210716,   21,    0
  257,20210716,   22,    0
  257,20210716,   23,    0
  257,20210716,   24,    0
  257,20210717,    1,    0
  257,20210717,    2,    0
  257,20210717,    3,    0
  257,20210717,    4,    0
  257,20210717,    5,    0
  257,20210717,    6,    0
  257,20210717,    7,    0
  257,20210717,    8,    0
  257,20210717,    9,    0
  257,20210717,   10,    0
  257,20210717,   11,    0
  257,20210717,   12,    0
  257,20210717,   13,    0
  257,20210717,   14,    0
  257,20210717,   15,    0
  257,20210717,   16,    0
  257,20210717,   17,    0
  257,20210717,   18,    0
  257,20210717,   19,    0
  257,20210717,   20,    0
  257,20210717,   21,    0
  257,20210717,   22,    0
  257,20210717,   23,    0
  257,20210717,   24,    0
  257,20210718,    1,    0
  257,20210718,    2,    0
  257,20210718,    3,    0
  257,20210718,    4,    0
  257,20210718,    5,    0
  257,20210718,    6,    0
  257,20210718,    7,    0
  257,20210718,    8,    0
  257,20210718,    9,    0
  257,20210718,   10,    0
  257,20210718,   11,    0
  257,20210718,   12,    0
  257,20210718,   13,    0
  257,20210718,   14,    0
  257,20210718,   15,    0
  257,20210718,   16,    0
  257,20210718,   17,    0
  257,20210718,   18,    0
  257,20210718,   19,    0
  257,20210718,   20,    0
  257,20210718,   21,    0
  257,20210718,   22,    0
  257,20210718,   23,    0
  257,20210718,   24,    0
  257,20210719,    1,    0
  257,20210719,    2,    0
  257,20210719,    3,    0
  257,20210719,    4,    0
  257,20210719,    5,    0
  257,20210719,    6,    0
  257,20210719,    7,    0
  257,20210719,    8,    0
  257,20210719,    9,    0
  257,20210719,   10,    0
  257,20210719,   11,    0
  257,20210719,   12,    0
  257,20210719,   13,    0
  257,20210719,   14,    0
  257,20210719,   15,    0
  257,20210719,   16,    0
  257,20210719,   17,    0
  257,20210719,   18,    0
  257,20210719,   19,    0
  257,20210719,   20,    0
  257,20210719,   21,    0
  257,20210719,   22,    0
  257,20210719,   23,    0
  257,20210719,   24,    0
  257,20210720,    1,    0
  257,20210720,    2,    0
  257,20210720,    3,    0
  257,20210720,    4,    0
  257,20210720,    5,    0
  257,20210720,    6,    0
  257,20210720,    7,    0
  257,20210720,    8,    0
  257,20210720,    9,    0
  257,20210720,   10,    0
  257,20210720,   11,    0
  257,20210720,   12,    0
  257,20210720,   13,    0
  257,20210720,   14,    0
  257,20210720,   15,    0
  257,20210720,   16,    0
  257,20210720,   17,    0
  257,20210720,   18,    0
  257,20210720,   19,    0
  257,20210720,   20,    0
  257,20210720,   21,    0
  257,20210720,   22,    0
  257,20210720,   23,    0
  257,20210720,   24,    0
  257,20210721,    1,    0
  257,20210721,    2,    0
  257,20210721,    3,    0
  257,20210721,    4,    0
  257,20210721,    5,    0
  257,20210721,    6,    0
  257,20210721,    7,    0
  257,20210721,    8,    0
  257,20210721,    9,    0
  257,20210721,   10,    0
  257,20210721,   11,    0
  257,20210721,   12,    0
  257,20210721,   13,    0
  257,20210721,   14,    0
  257,20210721,   15,    0
  257,20210721,   16,    0
  257,20210721,   17,    0
  257,20210721,   18,    0
  257,20210721,   19,    0
  257,20210721,   20,    0
  257,20210721,   21,    0
  257,20210721,   22,    0
  257,20210721,   23,    0
  257,20210721,   24,    0
  257,20210722,    1,    0
  257,20210722,    2,    0
  257,20210722,    3,    0
  257,20210722,    4,    0
  257,20210722,    5,    0
  257,20210722,    6,    0
  257,20210722,    7,    0
  257,20210722,    8,    0
  257,20210722,    9,    0
  257,20210722,   10,    0
  257,20210722,   11,    0
  257,20210722,   12,    0
  257,20210722,   13,    0
  257,20210722,   14,    0
  257,20210722,   15,    0
  257,20210722,   16,    0
  257,20210722,   17,    0
  257,20210722,   18,    0
  257,20210722,   19,    0
  257,20210722,   20,    0
  257,20210722,   21,    0
  257,20210722,   22,    0
  257,20210722,   23,    0
